step,time_s,command_x,base_vel_x,base_vel_y,base_vel_yaw,base_height,base_pos_x,base_pos_y,base_yaw,foot_z_l,foot_z_r,foot_force_l,foot_force_r,foot_yaw_l,foot_yaw_r,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,dof_torque_0,dof_torque_1,dof_torque_2,dof_torque_3,dof_torque_4,dof_torque_5,dof_torque_6,dof_torque_7,dof_torque_8,dof_torque_9,dof_torque_10,dof_torque_11
2509,25.090001,0.0,0.1662464737892151,-0.1285303831100464,0.008033636957406998,0.6023844480514526,1.3872605562210083,0.13479819893836975,-0.008615868166089058,0.04080704227089882,0.050223879516124725,275.4568786621094,82.63801574707031,0.008586645126342773,0.07916402816772461,0.4231962561607361,0.004001354333013296,-0.2689678370952606,0.6123867630958557,-0.31124892830848694,-0.0177825465798378,-0.5525283217430115,0.033148106187582016,0.22198370099067688,0.685810923576355,-0.21526889503002167,0.10994043201208115,-0.45995351672172546,0.18155537545681,0.39476919174194336,0.10297051072120667,-0.32505881786346436,0.10787749290466309,0.6982123851776123,0.38556262850761414,-0.47955581545829773,-0.3342283368110657,-1.5810645818710327,-0.7753587961196899,-2.266204595565796,-21.29600715637207,-6.22592306137085,-15.436989784240723,13.348140716552734,11.639949798583984,-1.3409702777862549,2.2982470989227295,3.89985990524292,-12.547774314880371,5.346134662628174,2.049471378326416
2510,25.100001,0.0,0.16398917138576508,-0.13201305270195007,-0.01207424234598875,0.6017398834228516,1.3888098001480103,0.13428741693496704,-0.00862158928066492,0.04081355407834053,0.04882282763719559,256.8387145996094,104.23138427734375,0.008577346801757812,0.07014012336730957,0.4198782444000244,0.0058693853206932545,-0.2658882439136505,0.6140433549880981,-0.31494489312171936,-0.018355121836066246,-0.546144425868988,0.036423467099666595,0.21740853786468506,0.6822217702865601,-0.22908814251422882,0.09712063521146774,-0.3041192591190338,0.2003622055053711,0.31321099400520325,0.12419706583023071,-0.30680373311042786,0.09507980942726135,0.5454889535903931,0.3101424276828766,-0.3946227729320526,-0.3269321918487549,-1.4575754404067993,-1.2333215475082397,-3.9219794273376465,-20.42999839782715,-7.818968772888184,-11.939397811889648,15.151663780212402,10.497867584228516,-0.2568897306919098,3.929978847503662,3.0655198097229004,-10.91086196899414,7.755362510681152,2.561293125152588
2511,25.110001,0.0,0.16123433411121368,-0.13158561289310455,-0.03885244205594063,0.6010815501213074,1.3902109861373901,0.13378219306468964,-0.00884579960256815,0.040817949920892715,0.04739745333790779,229.87391662597656,130.77479553222656,0.008790016174316406,0.059023141860961914,0.4176979660987854,0.007975496351718903,-0.2633717954158783,0.6158167719841003,-0.31840744614601135,-0.018958918750286102,-0.5406558513641357,0.039683256298303604,0.21363666653633118,0.6784409284591675,-0.24413512647151947,0.0881829559803009,-0.21601144969463348,0.22126035392284393,0.27133631706237793,0.12141386419534683,-0.2732788920402527,0.10759972035884857,0.4817698001861572,0.32160434126853943,-0.3413069248199463,-0.36169731616973877,-1.6249313354492188,-0.877387285232544,-4.592184543609619,-18.362834930419922,-6.916223526000977,-9.009416580200195,15.550371170043945,9.367772102355957,-0.5427325367927551,4.863871097564697,3.4187679290771484,-13.056755065917969,10.157980918884277,3.6778955459594727
2512,25.120001,0.0,0.15737496316432953,-0.12940023839473724,-0.04187311232089996,0.6004403829574585,1.3915109634399414,0.13327465951442719,-0.009182100184261799,0.04082154482603073,0.04589898884296417,212.23194885253906,154.80221557617188,0.009116649627685547,0.04771590232849121,0.41612058877944946,0.01009012758731842,-0.2611919343471527,0.6174940466880798,-0.3216354250907898,-0.0196097269654274,-0.5346370339393616,0.04270237311720848,0.20951072871685028,0.6734499931335449,-0.25894269347190857,0.07847771793603897,-0.16714121401309967,0.21484027802944183,0.2380445897579193,0.11236555874347687,-0.2521875500679016,0.10488025099039078,0.5556495785713196,0.2902982532978058,-0.3911472260951996,-0.47230589389801025,-1.6318503618240356,-0.9764731526374817,-4.581315994262695,-15.62171459197998,-6.5442376136779785,-7.716482162475586,15.930994987487793,8.225202560424805,0.9632271528244019,5.291459083557129,2.9575912952423096,-13.622600555419922,12.721405982971191,4.53272819519043
2513,25.130001,0.0,0.1530376374721527,-0.1256166696548462,-0.03613586351275444,0.5998464822769165,1.3927340507507324,0.1327778697013855,-0.009503881447017193,0.040821321308612823,0.044343262910842896,202.64682006835938,171.15548706054688,0.009438514709472656,0.037862539291381836,0.4146288335323334,0.012156335636973381,-0.25910696387290955,0.6186915636062622,-0.3244975507259369,-0.020334186032414436,-0.5278063416481018,0.045389723032712936,0.20468147099018097,0.6670927405357361,-0.2721708118915558,0.065120168030262,-0.16469451785087585,0.21734438836574554,0.2280198335647583,0.06626395881175995,-0.21448415517807007,0.05589188262820244,0.6191639304161072,0.27767980098724365,-0.46371328830718994,-0.6187054514884949,-1.3797796964645386,-1.273758888244629,-3.8412041664123535,-11.844181060791016,-5.58781623840332,-8.216861724853516,15.929876327514648,7.005707740783691,2.410496711730957,5.1745123863220215,2.43888258934021,-14.253037452697754,14.84991455078125,5.153204917907715
2514,25.140001,0.0,0.14842477440834045,-0.11633298546075821,-0.004014365375041962,0.5993157625198364,1.3939002752304077,0.1323416382074356,-0.009682201780378819,0.04082539305090904,0.04280487075448036,179.7661895751953,168.29576110839844,0.009587526321411133,0.025769710540771484,0.41279223561286926,0.014330151490867138,-0.2568822205066681,0.6191852688789368,-0.32688260078430176,-0.0208488367497921,-0.5207024812698364,0.04914892837405205,0.20060180127620697,0.6597106456756592,-0.2834867835044861,0.06984584033489227,-0.22323128581047058,0.23857469856739044,0.23670832812786102,-0.010062342509627342,-0.10141606628894806,-0.10552417486906052,0.6357389688491821,0.7105481624603271,-0.3550856411457062,-0.7405344843864441,-1.2492775917053223,4.113497734069824,-2.7275779247283936,-9.050142288208008,-4.946837425231934,-7.6734466552734375,15.830109596252441,6.0333123207092285,4.523077011108398,3.9553585052490234,2.04426646232605,-12.541714668273926,17.359338760375977,1.7796177864074707
2515,25.150001,0.0,0.13947904109954834,-0.11839569360017776,-0.03642728924751282,0.5988759398460388,1.3949743509292603,0.13183335959911346,-0.009900765493512154,0.04081756994128227,0.04139956459403038,206.20193481445312,200.64735412597656,0.009850502014160156,0.018283843994140625,0.41113582253456116,0.01590403914451599,-0.2549140453338623,0.6191121935844421,-0.3289119303226471,-0.02179347537457943,-0.5133370161056519,0.05079328641295433,0.19439788162708282,0.6526307463645935,-0.2957119643688202,0.04539721831679344,-0.15764816105365753,0.13658447563648224,0.19776763021945953,-0.041203562170267105,-0.1564674973487854,0.05763118341565132,0.571601390838623,-0.1370355784893036,-0.3983825743198395,-0.7076773643493652,0.8548017144203186,-4.703096389770508,-2.3983988761901855,-9.299760818481445,-4.530722141265869,-10.233983039855957,16.22836685180664,6.018482208251953,6.975673675537109,5.059593677520752,2.0234594345092773,-9.647139549255371,16.597623825073242,6.8696818351745605
2516,25.160001,0.0,0.1319107562303543,-0.09353476762771606,0.01444926206022501,0.5987169742584229,1.3960314989089966,0.13130223751068115,-0.00999875832349062,0.040878139436244965,0.04080875962972641,163.1503143310547,274.9332275390625,0.009238243103027344,0.010121822357177734,0.40827739238739014,0.01662546768784523,-0.25248900055885315,0.6173780560493469,-0.3293840289115906,-0.02240363508462906,-0.5102015733718872,0.05253516510128975,0.19243288040161133,0.6504954099655151,-0.30584946274757385,0.04465591534972191,-0.32005953788757324,-0.10877775400876999,0.10563769191503525,-0.3147966265678406,0.46459823846817017,-0.6249185800552368,0.022560015320777893,-0.045623909682035446,0.03187384456396103,0.1778780221939087,0.03681400418281555,-0.25117412209510803,-1.9878253936767578,-6.658426761627197,-3.7116024494171143,-8.4530611038208,14.259703636169434,6.435023307800293,10.880879402160645,6.849908828735352,-1.745988130569458,-24.115198135375977,18.715524673461914,5.224202632904053
2517,25.170001,0.0,0.12725047767162323,-0.08050400763750076,0.05921732261776924,0.5990585088729858,1.397201657295227,0.13061322271823883,-0.009410101920366287,0.041245631873607635,0.04089409112930298,163.8901824951172,248.31072998046875,0.004746675491333008,0.010824918746948242,0.4051779806613922,0.015809282660484314,-0.2511017620563507,0.6155070662498474,-0.32648834586143494,-0.02188454195857048,-0.5054966807365417,0.05316346511244774,0.1883622407913208,0.648306667804718,-0.30617648363113403,0.04380698874592781,-0.2668363153934479,-0.10626453906297684,0.006220176815986633,-0.19190235435962677,0.728900671005249,-0.5547691583633423,0.5402136445045471,0.052512992173433304,-0.4759490191936493,-0.27640339732170105,0.018211208283901215,-0.32966649532318115,-2.3233420848846436,-5.35421895980835,-1.195258617401123,-6.387858867645264,14.662641525268555,5.913608551025391,5.6710381507873535,7.907312393188477,3.8850717544555664,-14.811307907104492,17.709197998046875,5.367659568786621
2518,25.180001,0.0,0.12456367909908295,-0.07471456378698349,0.07038971781730652,0.599517822265625,1.3983757495880127,0.12996938824653625,-0.008773881942033768,0.041614316403865814,0.04102567955851555,175.99017333984375,195.01780700683594,0.00021219253540039062,0.012176990509033203,0.40093380212783813,0.014717919752001762,-0.24900157749652863,0.612393319606781,-0.3230745494365692,-0.021204032003879547,-0.4995386004447937,0.05387219041585922,0.1833178848028183,0.6449190378189087,-0.30527281761169434,0.04296737164258957,-0.3809039890766144,-0.14243343472480774,0.06791441142559052,-0.37112823128700256,0.7429737448692322,-0.634344756603241,0.5486778616905212,0.04691896587610245,-0.4910992681980133,-0.3188084065914154,0.14367052912712097,-0.23076900839805603,-1.6237072944641113,-7.2238078117370605,-3.8337669372558594,-11.986821174621582,14.971851348876953,7.215009689331055,4.863685131072998,4.393333435058594,2.8051834106445312,-11.545453071594238,13.981487274169922,3.3824970722198486
2519,25.190001,0.0,0.11809949576854706,-0.0686497837305069,0.05377299711108208,0.6000018119812012,1.399457573890686,0.12934845685958862,-0.00818657036870718,0.04201817139983177,0.041315361857414246,179.23245239257812,198.8064727783203,-0.004673004150390625,0.015962839126586914,0.3975907564163208,0.013678240589797497,-0.24751248955726624,0.609752893447876,-0.31924912333488464,-0.020404355600476265,-0.4954901933670044,0.054096728563308716,0.1797594428062439,0.6429517865180969,-0.3021981716156006,0.04204244539141655,-0.28379547595977783,-0.13625890016555786,0.00742998905479908,-0.2805616855621338,0.788750410079956,-0.576119601726532,0.36420413851737976,-0.008871898055076599,-0.33074331283569336,-0.15363970398902893,0.3686833679676056,-0.2739481031894684,-4.858475208282471,-10.924165725708008,-3.8677175045013428,-6.976741790771484,16.15728759765625,6.866261959075928,2.590087890625,5.411098003387451,2.6468851566314697,-11.16150188446045,14.293530464172363,3.817816972732544
2520,25.200001,0.0,0.11424572765827179,-0.0666455402970314,0.026829101145267487,0.6004805564880371,1.400508165359497,0.12872517108917236,-0.007851844653487206,0.04241350665688515,0.04167034476995468,181.2686767578125,149.44944763183594,-0.007405519485473633,0.021013736724853516,0.39412721991539,0.012211383320391178,-0.24565768241882324,0.6071796417236328,-0.31746456027030945,-0.02148010954260826,-0.49209800362586975,0.053959254175424576,0.1769125610589981,0.6416351199150085,-0.2982034385204315,0.041018348187208176,-0.3385407328605652,-0.1461172103881836,0.16576449573040009,-0.2794034779071808,0.2738775908946991,-0.011376574635505676,0.3055022060871124,-0.034446947276592255,-0.2727302610874176,-0.10888870805501938,0.40300261974334717,-0.21561883389949799,-5.140286445617676,-14.820639610290527,-5.125697612762451,-7.951691627502441,18.03778839111328,8.109752655029297,0.20562690496444702,3.225592613220215,2.1314618587493896,-10.267433166503906,10.568897247314453,2.7745683193206787
2521,25.210001,0.0,0.1101876050233841,-0.06498897075653076,0.022283049300312996,0.6008580923080444,1.4014681577682495,0.12807023525238037,-0.007650761865079403,0.04266909509897232,0.042104125022888184,191.0455780029297,90.45176696777344,-0.010144710540771484,0.019236326217651367,0.3911469578742981,0.010591394267976284,-0.24414955079555511,0.6044948101043701,-0.315326988697052,-0.022115543484687805,-0.4900813102722168,0.053743790835142136,0.17534950375556946,0.642024576663971,-0.3007008135318756,0.04735580086708069,-0.2708064019680023,-0.15717610716819763,0.12733495235443115,-0.24482014775276184,0.13822852075099945,-0.03131760284304619,0.23576682806015015,0.10419239848852158,-0.20239697396755219,-0.09495232254266739,0.20978084206581116,1.998032569885254,-6.854185104370117,-17.892507553100586,-6.459397792816162,-6.44413948059082,19.260589599609375,8.65947151184082,-1.7961679697036743,1.6303737163543701,2.4391064643859863,-6.966556072235107,9.453919410705566,0.7780117988586426
2522,25.220001,0.0,0.10324633121490479,-0.07267940044403076,-0.039679866284132004,0.6010485887527466,1.4022966623306274,0.12733694911003113,-0.007804731838405132,0.04276701807975769,0.04245159775018692,207.26715087890625,84.95730590820312,-0.011554956436157227,0.01874566078186035,0.38947057723999023,0.008561206050217152,-0.24333147704601288,0.6025016903877258,-0.3142754137516022,-0.02529081143438816,-0.4898110330104828,0.05294128879904747,0.17477329075336456,0.6434556245803833,-0.3024660050868988,0.05266020447015762,-0.1338304579257965,-0.22252601385116577,0.062268875539302826,-0.1802469789981842,0.014470977708697319,-0.2621617913246155,-0.004544178955256939,-0.25661882758140564,-0.028721846640110016,0.1248510330915451,0.4081801474094391,-1.129143476486206,-9.3170166015625,-20.974956512451172,-7.012941360473633,-4.462625980377197,21.114397048950195,9.421439170837402,-3.573869228363037,1.2917852401733398,2.3045709133148193,-5.564394474029541,8.001673698425293,2.136259078979492
2523,25.230001,0.0,0.09756641089916229,-0.07682837545871735,-0.04927556961774826,0.6010507941246033,1.4030381441116333,0.1265290528535843,-0.00823797658085823,0.042753666639328,0.04259315878152847,218.4400634765625,84.31876373291016,-0.011807441711425781,0.025966167449951172,0.3889455795288086,0.006343215238302946,-0.24310795962810516,0.6015943288803101,-0.3145011365413666,-0.029610514640808105,-0.490215539932251,0.05035078898072243,0.17484219372272491,0.6450211405754089,-0.2992596924304962,0.04189788177609444,-0.03789840266108513,-0.20858731865882874,0.005110789090394974,-0.05731678754091263,-0.06874942779541016,-0.43239879608154297,-0.03717409446835518,-0.2318289875984192,-0.0022241659462451935,0.17154239118099213,0.13888956606388092,-0.9251337051391602,-9.281333923339844,-20.26713752746582,-7.057077407836914,-3.3009488582611084,22.684341430664062,9.602458953857422,-3.581052780151367,2.025784730911255,2.262449026107788,-5.805798053741455,7.473377227783203,2.460317611694336
2524,25.240001,0.0,0.09152019023895264,-0.0763419046998024,-0.07226479798555374,0.6009130477905273,1.4037742614746094,0.125792995095253,-0.00884986948221922,0.0427447147667408,0.0426037460565567,212.9293670654297,106.0749282836914,-0.013065099716186523,0.024410486221313477,0.38903775811195374,0.004425480961799622,-0.24313119053840637,0.601916491985321,-0.3139401376247406,-0.037527844309806824,-0.4904719293117523,0.04957343265414238,0.17559118568897247,0.6467569470405579,-0.3018958568572998,0.05019093677401543,-0.005147094838321209,-0.15956802666187286,0.02513386867940426,0.06422228366136551,0.042921945452690125,-0.7680180668830872,-0.008120809681713581,0.10531365871429443,0.08453087508678436,0.10819380730390549,-0.15444597601890564,2.5480682849884033,-10.796031951904297,-17.854602813720703,-5.707647323608398,-0.08478990197181702,22.034442901611328,9.022019386291504,-4.024044036865234,3.5651049613952637,1.8605966567993164,-7.65869665145874,10.93090534210205,0.23788508772850037
2525,25.250001,0.0,0.0862172544002533,-0.08220626413822174,-0.09150619804859161,0.6007018685340881,1.404482364654541,0.12506155669689178,-0.009629681706428528,0.04272206872701645,0.04241172969341278,218.1602020263672,110.0655746459961,-0.013193607330322266,0.021953582763671875,0.38916972279548645,0.0028313850052654743,-0.24294348061084747,0.602760374546051,-0.31472307443618774,-0.04246849939227104,-0.48918503522872925,0.0485270731151104,0.17441874742507935,0.6472458243370056,-0.30765122175216675,0.04573708772659302,0.009848589077591896,-0.17952394485473633,0.03663526475429535,0.03626515716314316,0.01608077436685562,-0.7647681832313538,0.11300355941057205,-0.21878470480442047,-0.051175519824028015,0.0039661359041929245,-0.009644828736782074,-1.501884937286377,-8.252586364746094,-15.661820411682129,-6.030632972717285,-3.3650753498077393,22.515050888061523,9.434490203857422,-2.631476879119873,3.406231641769409,2.003838539123535,-7.540246486663818,9.926692008972168,3.0231263637542725
2526,25.260001,0.0,0.08169512450695038,-0.07795631885528564,-0.06888585537672043,0.6004457473754883,1.4051663875579834,0.12443159520626068,-0.010337542742490768,0.04273945093154907,0.04197513312101364,201.98057556152344,134.0152587890625,-0.01272439956665039,0.019063949584960938,0.3892472982406616,0.00208032364025712,-0.2424817681312561,0.604121744632721,-0.3164990544319153,-0.04384293779730797,-0.4868129789829254,0.04875504598021507,0.17360499501228333,0.6457251310348511,-0.31020230054855347,0.05464233458042145,0.020663561299443245,-0.08163683861494064,-0.000948101282119751,0.10050850361585617,0.14650222659111023,-0.8403662443161011,0.24624943733215332,0.23428215086460114,-0.07751909643411636,-0.20244984328746796,-0.4047114849090576,2.9699807167053223,-6.414844512939453,-10.761469841003418,-3.4791693687438965,-2.424952507019043,20.24974250793457,8.231744766235352,-0.8441230654716492,3.56075382232666,1.6001993417739868,-9.45709228515625,14.006324768066406,0.18042108416557312
2527,25.270001,0.0,0.07569677382707596,-0.07441939413547516,-0.06279675662517548,0.6002124547958374,1.405832290649414,0.12388196587562561,-0.011069994419813156,0.0428486242890358,0.0414479561150074,198.03268432617188,157.568115234375,-0.013283014297485352,0.015306949615478516,0.3895017206668854,0.0017652782844379544,-0.2420525848865509,0.6060079336166382,-0.3173491060733795,-0.045289479196071625,-0.48315849900245667,0.04934827238321304,0.1702682077884674,0.6432600021362305,-0.31616881489753723,0.04950958117842674,0.02159319818019867,-0.03346725553274155,0.0003384053707122803,0.15520600974559784,0.2426750212907791,-0.8634900450706482,0.38766908645629883,0.3185025155544281,-0.17901186645030975,-0.3446597158908844,-0.45471084117889404,3.1088385581970215,-4.238605499267578,-7.2291154861450195,-3.274167776107788,-3.0421359539031982,19.775300979614258,7.608607769012451,2.746518135070801,4.312427043914795,2.0046091079711914,-9.329161643981934,16.837989807128906,0.5820679664611816
2528,25.280001,0.0,0.06958889216184616,-0.06364360451698303,-0.007592846639454365,0.6001498699188232,1.4064854383468628,0.12335048615932465,-0.01149886567145586,0.04305199533700943,0.04117492586374283,167.56253051757812,275.6266784667969,-0.012152910232543945,0.013453006744384766,0.38877278566360474,0.0020310005638748407,-0.240141823887825,0.6074092388153076,-0.3205091059207916,-0.029696114361286163,-0.47993332147598267,0.04940977320075035,0.1679813265800476,0.6415544748306274,-0.3198322355747223,0.04589442163705826,-0.13938415050506592,0.28349125385284424,0.12893790006637573,0.03430170938372612,0.527244508266449,4.357442855834961,0.23353645205497742,-0.08397369086742401,-0.25490665435791016,-0.06355567276477814,-0.203616201877594,-1.426761269569397,0.7477825284004211,-5.776017665863037,-4.516534328460693,-8.314459800720215,18.146329879760742,3.372988700866699,7.102057456970215,4.583749294281006,1.671859622001648,-11.386964797973633,17.371339797973633,2.881117343902588
2529,25.290001,0.0,0.06518528610467911,-0.059589311480522156,0.026130754500627518,0.6003516912460327,1.4071550369262695,0.12272371351718903,-0.011360018514096737,0.043333929032087326,0.04129751771688461,170.5894317626953,247.1933135986328,-0.014261484146118164,0.014019966125488281,0.3876712918281555,0.0007514551980420947,-0.2405966967344284,0.6074047684669495,-0.31951990723609924,-0.034984003752470016,-0.4765814542770386,0.0492076650261879,0.16520757973194122,0.6402963399887085,-0.3193454444408417,0.0487375371158123,-0.08371808379888535,-0.2383522093296051,-0.02360416017472744,-0.05241532623767853,0.5619687438011169,-1.2138137817382812,0.3184400796890259,-0.06924820691347122,-0.3471890091896057,-0.0741024762392044,0.1412714123725891,-0.34637895226478577,0.7752494215965271,-4.0843729972839355,-0.9547098278999329,-7.744165420532227,17.00312614440918,6.20927095413208,7.57603120803833,6.559651851654053,2.8121650218963623,-9.573305130004883,16.941574096679688,2.253913640975952
2530,25.300001,0.0,0.060503654181957245,-0.053211286664009094,0.030274879187345505,0.6007023453712463,1.4078164100646973,0.12210702151060104,-0.01104982290416956,0.04371027275919914,0.04159747064113617,168.9073486328125,190.70504760742188,-0.020344018936157227,0.018170595169067383,0.3868890404701233,-0.0010659893741831183,-0.24109934270381927,0.6072031259536743,-0.3142416775226593,-0.0417189747095108,-0.47281116247177124,0.04789554327726364,0.16126225888729095,0.6392350196838379,-0.31831470131874084,0.03510452061891556,-0.08253428339958191,-0.15125466883182526,0.0005471976473927498,0.006592141464352608,0.4011155962944031,-0.34060248732566833,0.4154065251350403,-0.2393965870141983,0.10134535282850266,-0.17370936274528503,0.2344677448272705,0.7894411087036133,1.3901185989379883,-2.1455636024475098,-0.16996663808822632,-7.449443817138672,16.47865867614746,6.338876247406006,7.1133246421813965,8.720072746276855,3.8193955421447754,-7.005207538604736,15.54810619354248,4.565582275390625
2531,25.310001,0.0,0.057094067335128784,-0.05106344074010849,0.06693560630083084,0.6010236144065857,1.4084575176239014,0.12165200710296631,-0.010431035421788692,0.04410408437252045,0.04174339771270752,180.67425537109375,137.2101593017578,-0.020569324493408203,0.016603708267211914,0.3848603665828705,-0.0008618909632787108,-0.24011766910552979,0.6072155833244324,-0.31618985533714294,-0.027362758293747902,-0.4686029553413391,0.04932611808180809,0.15829741954803467,0.636725127696991,-0.31596454977989197,0.053583137691020966,-0.14388926327228546,-0.14776699244976044,0.07972578704357147,-0.07656998932361603,0.22284404933452606,-0.5257087349891663,0.4003291428089142,0.15267731249332428,-0.3800671100616455,-0.23919716477394104,0.14457783102989197,1.6901988983154297,0.3102269470691681,-5.316628456115723,-3.53983211517334,-9.602690696716309,17.274869918823242,5.769622325897217,6.625959873199463,4.169614791870117,3.7033374309539795,-4.315152645111084,15.360182762145996,-0.5046955347061157
2532,25.320001,0.0,0.05082676187157631,-0.04940943419933319,0.03268037363886833,0.6012612581253052,1.408984899520874,0.1211271584033966,-0.01009091455489397,0.04432416707277298,0.041950374841690063,181.95907592773438,132.2810821533203,-0.027718067169189453,0.019844770431518555,0.38416677713394165,-0.002857689978554845,-0.24081365764141083,0.6061351895332336,-0.30888643860816956,-0.042897939682006836,-0.4660564959049225,0.04823952168226242,0.15525172650814056,0.6362956166267395,-0.315879225730896,0.040022458881139755,-0.0958000123500824,-0.1526562124490738,-0.0027365069836378098,-0.06658034771680832,0.5871466994285583,-1.3418737649917603,0.2319178730249405,0.16017556190490723,-0.20949815213680267,-0.09286274015903473,0.12756824493408203,1.7709585428237915,-2.9784927368164062,-7.949999809265137,-2.555122137069702,-5.631255626678467,18.344284057617188,6.752251625061035,3.9165267944335938,2.8941283226013184,3.29386043548584,-5.310633659362793,14.489788055419922,0.017612546682357788
2533,25.330001,0.0,0.04448526352643967,-0.05697835981845856,-0.01688336580991745,0.6013792753219604,1.4094371795654297,0.12063618749380112,-0.010008258745074272,0.04455316811800003,0.04211903735995293,199.4285125732422,118.0066909790039,-0.02580428123474121,0.018522024154663086,0.38337820768356323,-0.0031537485774606466,-0.23950113356113434,0.6067414283752441,-0.31250861287117004,-0.029460415244102478,-0.46482381224632263,0.04802976921200752,0.15382103621959686,0.636821985244751,-0.3182506859302521,0.040644314140081406,-0.003129409160465002,-0.23332497477531433,-0.056217011064291,-0.05643707141280174,0.5037698149681091,-1.475795865058899,0.0830104649066925,-0.23950880765914917,-0.1148499920964241,0.02042485401034355,0.6493209004402161,-1.8935048580169678,-5.9326677322387695,-14.256451606750488,-4.208029270172119,-4.653630256652832,20.5826473236084,7.54777717590332,0.8331950902938843,1.9650683403015137,3.106254816055298,-3.9794132709503174,11.675630569458008,3.079928398132324
2534,25.340001,0.0,0.039553046226501465,-0.05248372256755829,-0.022239036858081818,0.6013801097869873,1.4098283052444458,0.12011557072401047,-0.010312519036233425,0.04463748261332512,0.04218548163771629,189.15188598632812,115.75282287597656,-0.029736757278442383,0.022310256958007812,0.3833184838294983,-0.004682058002799749,-0.23879367113113403,0.6068172454833984,-0.30873095989227295,-0.032756268978118896,-0.4647642970085144,0.04698900505900383,0.15417973697185516,0.6378839015960693,-0.3160846531391144,0.03844797611236572,-0.07094120234251022,0.14655303955078125,0.37167254090309143,0.04961664229631424,0.38446730375289917,4.188375473022461,-0.02059527114033699,0.1436518281698227,0.0652180016040802,0.09269191324710846,-0.024234138429164886,2.1095120906829834,-6.744680404663086,-15.18606185913086,-8.572575569152832,-3.212928056716919,21.291858673095703,4.001341342926025,-1.9745348691940308,1.5485985279083252,1.5336146354675293,-6.860453128814697,12.135056495666504,0.5120662450790405
2535,25.350001,0.0,0.0337117500603199,-0.06518860161304474,-0.07142709940671921,0.6012718677520752,1.410171627998352,0.11954975128173828,-0.0107633788138628,0.04466365650296211,0.04225046560168266,205.8399200439453,100.97216033935547,-0.028400182723999023,0.019316911697387695,0.38313841819763184,-0.005901996046304703,-0.23903128504753113,0.6074328422546387,-0.31055688858032227,-0.03880998492240906,-0.46510910987854004,0.04651022329926491,0.15427787601947784,0.6399685144424438,-0.320663183927536,0.04140954092144966,-0.009726088494062424,-0.2864547371864319,-0.006320744287222624,-0.04244721308350563,0.4359382390975952,-1.9973164796829224,-0.019460979849100113,-0.24809111654758453,0.027262834832072258,0.15916061401367188,0.2973325848579407,-1.5151090621948242,-9.913497924804688,-16.862165451049805,-5.838465213775635,-2.2596991062164307,22.63188362121582,8.1449613571167,-1.9367705583572388,1.8946137428283691,1.8405892848968506,-4.400321960449219,9.75346851348877,2.374682664871216
2536,25.360001,0.0,0.029343102127313614,-0.06648024171590805,-0.05005848407745361,0.6010586023330688,1.4104628562927246,0.11895793676376343,-0.011313972063362598,0.044685762375593185,0.0421130433678627,211.19992065429688,118.66344451904297,-0.02469468116760254,0.02288079261779785,0.38358601927757263,-0.006329404655843973,-0.23842746019363403,0.609437882900238,-0.3158031404018402,-0.028794093057513237,-0.4652661681175232,0.04485010728240013,0.15490302443504333,0.6412929892539978,-0.3198346197605133,0.03438202664256096,0.1008446216583252,-0.2016240656375885,-0.03856765106320381,0.11286217719316483,0.2792310416698456,-1.6450815200805664,-0.014804492704570293,0.05399039015173912,0.016079213470220566,0.1238686665892601,-0.2534846365451813,1.4598684310913086,-8.686782836914062,-13.365898132324219,-6.595292091369629,-1.6533935070037842,22.321073532104492,7.155965805053711,-3.730557918548584,1.9566881656646729,1.6975290775299072,-7.340703010559082,12.073810577392578,0.9340043067932129
2537,25.370001,0.0,0.021327052265405655,-0.06505375355482101,-0.08852481842041016,0.6007930040359497,1.4107171297073364,0.11841075867414474,-0.012022052891552448,0.04470219835639,0.04192885011434555,192.41636657714844,137.67520141601562,-0.030344724655151367,0.01755976676940918,0.3853866457939148,-0.006988131441175938,-0.23835934698581696,0.6118643283843994,-0.3108082115650177,-0.02517058700323105,-0.46517959237098694,0.04486863687634468,0.1548663079738617,0.6427415013313293,-0.3264721930027008,0.03850482404232025,0.09197691828012466,0.33143556118011475,-0.0633840262889862,0.3032791018486023,0.38165250420570374,3.9121625423431396,0.0053177750669419765,-0.18939395248889923,0.06637081503868103,0.06470073014497757,0.16223785281181335,-1.8513379096984863,-9.014898300170898,-13.681918144226074,-5.534571647644043,0.9946320056915283,22.53183364868164,2.8530750274658203,-1.6348549127578735,5.001943111419678,2.026292562484741,-8.455903053283691,13.024564743041992,3.3706247806549072
